"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DE"
"Osgin1",4035.33456437061,0.731867354678204,0.138910533597509,5.26862388131615,1.37450268251526e-07,5.87287509801977e-05,1
"Gpr68",167.375451951982,3.024445096459,0.574020407988662,5.26888078257793,1.37258068437894e-07,5.87287509801977e-05,1
"1700017M07Rik",257.92337958409,2.06028876254763,0.393494265634137,5.2358800177872,1.64200599374931e-07,6.79552779506308e-05,1
"Cers3",117.839732159557,1.76305190093295,0.337381371359038,5.22569427538643,1.7350283732076e-07,6.79552779506308e-05,1
"Rab3ip",3289.4460176786,0.644026620603544,0.123068644171274,5.23306830054334,1.66719099297733e-07,6.79552779506308e-05,1
"Arl4d",584.371233535705,2.19761044866174,0.420298215386281,5.2286932663799,1.70712318300232e-07,6.79552779506308e-05,1
"5430416N02Rik",565.304522813176,1.16472108512239,0.225010681620286,5.17629241747688,2.26338619443296e-07,8.68401233782441e-05,1
"Srxn1",47992.3124871663,0.830164876705912,0.161434577669946,5.14242294735141,2.71217689156835e-07,0.00010197785112297,1
"Folh1",787.238471241042,-0.864778883928114,0.169096182010081,-5.11412424366009,3.15199851833935e-07,0.000114197314456459,-1
"Klf5",634.622254388999,1.62156407654507,0.317100285952262,5.11372631429662,3.15864912326376e-07,0.000114197314456459,1
"Cyp27b1",253.492076862536,2.35696480192552,0.462524527198154,5.09586986922264,3.4714353342159e-07,0.000123137706194828,1
"Mgarp",31.4853733299772,2.55765163728669,0.502325263070384,5.09162454154394,3.55008565781541e-07,0.000123595574753573,1
"Adm2",133.351729910504,2.46854277772533,0.486141828094541,5.07782427897825,3.81781537945715e-07,0.000130499871152353,1
"Tmod1",3618.01899873933,1.52542554958858,0.301024468507318,5.06744703230494,4.03186644430845e-07,0.000135355516344641,1
"Btg1",5856.40141338378,1.3469010162035,0.267629898478626,5.03270009763527,4.83619387291477e-07,0.000159509552299645,1
"Thrsp",1610.95446501226,-1.07656084169059,0.214694053197595,-5.01439525527876,5.32005243544036e-07,0.00017244307894186,-1
"Rgs16",62195.6034651659,1.52198007013699,0.304764253195511,4.99395862270178,5.91540764853565e-07,0.000182310924249951,1
"Frem2",1069.12812271325,-1.00599467854773,0.201263627939871,-4.99839284844989,5.78101160875361e-07,0.000182310924249951,-1
"Slc7a5",17897.6330399928,0.940341101260204,0.188267217410044,4.99471503428103,5.89227060251048e-07,0.000182310924249951,1
"Kcna2",366.886611336024,-0.891389552325233,0.178807566850842,-4.98518920661123,6.19012071676419e-07,0.000187700434637366,-1
"Rdh9",181.041518303601,1.23636033375503,0.248559403615383,4.97410404020826,6.55500991572167e-07,0.00019560981970725,1
"Gm41958",417.548810632541,1.39243053660563,0.282536683860389,4.92831768809771,8.29406773724036e-07,0.000240661819395431,1
"Cdo1",655.480126955159,0.801404819430314,0.162731533914219,4.92470512723589,8.44876600005237e-07,0.000240661819395431,1
"AW112010",5690.7389894425,-0.922561491326912,0.187288541838508,-4.92588325089532,8.39801317549113e-07,0.000240661819395431,-1
"Fgl2",11340.5214999389,-0.742471040808035,0.150882215395136,-4.92086518522826,8.6162468455993e-07,0.000241769314473532,-1
"Eif4ebp1",6141.1532387495,1.03986348849427,0.211619429365318,4.91383750354586,8.93107808703072e-07,0.000246918041229673,1
"Tex30",429.522714122853,0.989427158957693,0.201746770311714,4.9043023460993,9.37599777536493e-07,0.000255461968372262,1
"Sat1",15701.0775498076,0.831675545914296,0.171330191955264,4.85422642923003,1.20857582920287e-06,0.000324588936985914,1
"Klf11",764.064739368742,0.872296852643671,0.18065489860915,4.82852587646074,1.37547462855561e-06,0.000364210183335852,1
"Snhg8",1704.6766703557,0.819087726566127,0.169831748141686,4.82293643873219,1.41460059351672e-06,0.000369367932751587,1
"Pmepa1",8633.31802497507,1.38819479091631,0.289167220042959,4.80066444152998,1.58140058661614e-06,0.000406934849901055,1
"Emp2",15965.6078008107,0.675362977674441,0.140756287791908,4.79810165690707,1.60176483471692e-06,0.000406934849901055,1
"Sstr5",40.3929062973629,2.55298816186197,0.532724707078095,4.79232167748456,1.64862286869187e-06,0.00041325479908543,1
"Trim67",911.050433613067,-1.04556426243673,0.218741292755099,-4.7799126048292,1.7537141147037e-06,0.000433813491531969,-1
"Crocc2",133.407163563663,-1.4189653764251,0.297856815683293,-4.7639177675688,1.89869907201237e-06,0.000463578474725098,-1
"Mex3b",72.0914563100785,1.53976102716922,0.323871510095188,4.75423425393816,1.99199965564682e-06,0.000480122993925132,1
"Prc1",677.751879181179,0.972744088609005,0.204747682407167,4.75094065619058,2.02472551957367e-06,0.000481833414784621,1
"Rasd1",408.122689394626,1.72176467165053,0.362889236522481,4.7446011023914,2.08917614954136e-06,0.00049095639514222,1
"Atp13a4",14601.9788968119,1.19831058352273,0.252726389415742,4.74153326960832,2.12106817038566e-06,0.000492297303743832,1
"Tmem243",5896.90268034063,-0.541426194192045,0.11432495654403,-4.73585305045383,2.18135607108942e-06,0.000500115782152209,-1
"Tes",2434.63529707884,0.528710162767875,0.112092173779348,4.71674466594461,2.3964813557473e-06,0.000542817463711436,1
"Gabrr2",81.2958196969424,2.35714516747808,0.501137827012545,4.70358659917938,2.55630594572475e-06,0.000565394726819122,1
"Celf4",1627.48088184768,0.57038699733806,0.121231222343943,4.70495130140505,2.5392655980978e-06,0.000565394726819122,1
"Unc5b",15319.5816161258,0.662084116267027,0.141066203980772,4.69342831651776,2.68664159681806e-06,0.000587312349071854,1
"Minar1",625.520612497342,-1.23989485493799,0.264351761439232,-4.69032189605067,2.72775576291627e-06,0.000589446072906044,-1
"Opn3",585.855565160345,1.79303734345849,0.383118421312659,4.68011258063524,2.86717430279233e-06,0.000592339306510944,1
"Dusp10",6730.35810674554,1.60720413426166,0.343354327657636,4.68089086054634,2.85630978188015e-06,0.000592339306510944,1
"Epha2",5768.58130735229,1.01177744645203,0.216145505198015,4.6810015573774,2.85476770451727e-06,0.000592339306510944,1
"Itgal",1027.14007672909,-1.20650417904082,0.257490354420033,-4.68562863940409,2.79101929967135e-06,0.000592339306510944,-1
"Slc2a6",4002.48167478751,-0.625814028929893,0.134227309742487,-4.66234501853987,3.12626501492048e-06,0.000631976153553817,-1
"Epb41l4aos",641.182924143315,1.08524111549608,0.23269503848933,4.66379138352723,3.1043609552358e-06,0.000631976153553817,1
"Phf21b",962.586535711185,-0.839821309464532,0.180501492813296,-4.65271115698313,3.27598988618488e-06,0.000655197977236975,-1
"Mllt11",4228.36033890385,0.713892057192773,0.153598343965647,4.64778485731876,3.35518581769982e-06,0.000663973614450069,1
"LOC118568526",655.575148645713,-1.1344434288185,0.244408512648474,-4.64158722020512,3.45743021921953e-06,0.000671428835255194,-1
"Procr",2843.66087804278,0.633335960867769,0.136460177717233,4.64117789865509,3.46428707551882e-06,0.000671428835255194,1
"Snn",11410.0378811809,-0.474578126939679,0.102389355118809,-4.63503385082362,3.56879074614719e-06,0.000684625163546603,-1
"Sprr1a",267.076018902153,1.74172892181608,0.376623769771452,4.62458575801791,3.7534776895209e-06,0.000706289284760063,1
"Ier3",26081.0064571393,1.09280866987226,0.236313655302026,4.62439916337281,3.75685789765991e-06,0.000706289284760063,1
"Crb2",13286.8479856739,-0.793453060613952,0.171780156522394,-4.6190030133691,3.85588258333823e-06,0.000717728639274839,-1
"Bmf",124.759801891869,-1.32480069740255,0.287454244096669,-4.60873591052991,4.0512452168525e-06,0.000746700098792421,-1
"Lims2",545.9589985271,1.58940166805473,0.345286024247018,4.60314509259624,4.16158087726228e-06,0.00075958951934496,1
"Shmt2",7407.96410817482,0.721946896411006,0.156911869121841,4.600970598664,4.2052678930458e-06,0.000760183042204434,1
"Ccnf",453.530883670371,1.83491342316078,0.3997549606814,4.59009544255083,4.43043378017305e-06,0.000793258619688128,1
"Mir1938",23.3630798411432,3.65248947359571,0.79699845139535,4.58280623657561,4.58777117781759e-06,0.0008136801711601,1
"Ccno",615.636647095262,1.55750117470031,0.340295547917622,4.57690729200299,4.71900460509624e-06,0.000821456357183419,1
"Smim3",3052.55104308812,0.630019776546698,0.137636012889027,4.57743408372828,4.70714042640516e-06,0.000821456357183419,1
"Gm34286",35.035609742583,2.42029387803243,0.531019955679036,4.55782094843782,5.16870709115649e-06,0.000891483424896715,1
"Chac1",2722.44603948398,1.67349945452806,0.368196288433891,4.54512852817238,5.49017424750396e-06,0.000930205841431989,1
"Zfp970",7134.4407260151,-0.641094818076404,0.141112018006202,-4.54316242609632,5.54165182129695e-06,0.000930205841431989,-1
"Las1l",15076.1213940768,1.04662317223935,0.230356441911335,4.54349426287022,5.532931195538e-06,0.000930205841431989,1
"Bmp2",396.769759801929,1.68940497382436,0.372262738097487,4.53820595222168,5.67348369265493e-06,0.00094086600245864,1
"Gm32458",122.975521784594,-1.37240275612727,0.302489367993272,-4.53702807881101,5.70525129150452e-06,0.00094086600245864,-1
"Ttc9",9349.3909602259,0.751267237999963,0.166477828485991,4.51271646700498,6.4002557725113e-06,0.00104259289950582,1
"Prodh",2191.84238529258,-0.857295665071968,0.190018896445192,-4.51163374332742,6.43302001822739e-06,0.00104259289950582,-1
"Smim45",6901.21733596793,-0.48312052895439,0.107468516979592,-4.49546101995746,6.941937509347e-06,0.00111545662543353,-1
"Hephl1",67.8565964266003,2.89411695897937,0.645049048566088,4.486661852169,7.23477616173523e-06,0.00115265925288663,1
"Serpinb2",192.991969521908,1.21824385165124,0.272654006399557,4.46809444591832,7.89194628997233e-06,0.00123901080592058,1
"Atf4",29256.0337959292,1.08285145262652,0.242376399552675,4.46764393985968,7.90857961225903e-06,0.00123901080592058,1
"Cldn10",1008.8919888913,-0.757860720795866,0.169888503515134,-4.46092999299599,8.1604747004764e-06,0.00126790846585914,-1
"Txn1",28911.7495947885,0.562970913357583,0.126648435044946,4.44514701786713,8.78317821272493e-06,0.0013534733639281,1
"Aqp4",137088.405820224,-0.6129214078846,0.138102848958198,-4.43815180141666,9.07346205236364e-06,0.00138683810231249,-1
"Lgals3",32080.2091591317,1.03102007061586,0.232713754497997,4.43042171202964,9.40489866470147e-06,0.0014259039910999,1
"Gbp11",9414.81105597266,-1.09820593709502,0.248496608924702,-4.41940009502419,9.89752626769699e-06,0.00148858795066163,-1
"Hlf",1009.71397713129,-1.03578865390052,0.234464591090492,-4.41767624306546,9.97677116481294e-06,0.00148859760236891,-1
"Rab19",308.528413521916,-0.884554373508359,0.200424991722456,-4.41339358882583,1.01762747108404e-05,0.0015064091697937,-1
"Ppp1r15a",21409.4828916754,1.47613152988882,0.33524288810217,4.40317030510411,1.06680355260608e-05,0.00156686771789019,1
"Filip1",999.162070083961,-0.699784915813,0.159092107144974,-4.39861491793126,1.08943935051911e-05,0.00158771006122165,-1
"Gbp6",33193.7311453674,-0.886403542922178,0.20214495385414,-4.38498971169854,1.15991260434131e-05,0.00167741207397051,-1
"Snhg12",2293.10979868932,1.12979848517575,0.257811483835223,4.38226594241957,1.17451316553067e-05,0.00168556087877685,1
"Hbegf",77107.8504059902,1.20554474687845,0.27586654568915,4.37002879006891,1.24230156447392e-05,0.00176933859182649,1
"Gm6556",848.683538600875,-1.15196213010842,0.263723845719695,-4.36806208010787,1.25353865652546e-05,0.0017719193039608,-1
"Cxcl13",119.586897569934,-1.95030133296689,0.447122040065294,-4.36189934336961,1.28938190879829e-05,0.0017955836952154,-1
"Il11",2242.34296343771,3.60922880739062,0.827354204841782,4.36237440538642,1.2865844671438e-05,0.0017955836952154,1
"Asap3",19546.3049664405,-0.628401054372898,0.144253734488588,-4.3562203543688,1.32327564224786e-05,0.00182923397604851,-1
"Srebf1",29719.7690994064,-0.742537177082037,0.170551829440027,-4.35373328752913,1.3383852562064e-05,0.00183661626399126,-1
"Bhlhe40",21721.2696410494,0.593755034753547,0.136577227847053,4.34739410158821,1.37764549452138e-05,0.00186329030913683,1
"Slc38a3",34578.3130160794,-0.523298947272627,0.120332679134847,-4.34876835648451,1.36904222743537e-05,0.00186329030913683,-1
"Pdgfa",15803.2199138395,0.741652589740674,0.171008304131953,4.33693903641313,1.44480676431356e-05,0.00194016908350678,1
"Galc",13126.7229173015,0.558260860230322,0.128825386238961,4.33346933029793,1.46777736758413e-05,0.0019480493287195,1
"Syt10",256.780339778919,-1.46388130901707,0.337850442033224,-4.33292702003662,1.47139896105409e-05,0.0019480493287195,-1
"Sox4",30958.5926075551,0.873904598495025,0.201888429754979,4.328651223627,1.50025302387803e-05,0.00197236061880468,1
"Baat",72.4522519795188,2.37782666891954,0.550072573608959,4.32275082053066,1.54095740816849e-05,0.00199793098438398,1
"Trh",180.9379116476,1.70871636732911,0.395235114602691,4.32329088230632,1.53718841485658e-05,0.00199793098438398,1
"Ifi47",11413.0667491426,-1.18936242570708,0.275617596687077,-4.31526303110981,1.59412975991888e-05,0.0020527150333202,-1
"Stard8",6370.7602486512,-0.752367401570841,0.174627975073701,-4.30840133863608,1.64438799199104e-05,0.00210302681968923,-1
"Gchfr",892.43451774093,0.636359583498399,0.147934637043475,4.30162669281694,1.69548785881874e-05,0.00211444720104725,1
"Fnbp1l",6096.23444581958,0.543630582274998,0.126388718440512,4.30125875934783,1.69830599658583e-05,0.00211444720104725,1
"Col11a2",5411.68923819338,-1.29695484754764,0.301504046305685,-4.30161672269135,1.69556416489977e-05,0.00211444720104725,-1
"Iigp1c",6654.33757427852,-0.937019207370253,0.21780397174199,-4.30212176516341,1.69170294931479e-05,0.00211444720104725,-1
"Gli2",2138.0149570671,-0.731157238979506,0.171131001446728,-4.27250020626513,1.93293374760819e-05,0.0023294329778868,-1
"Tnfsf10",464.19535102125,-1.37230521600901,0.321145356628582,-4.27315914019625,1.92722804740644e-05,0.0023294329778868,-1
"Zfp9",1240.84107540315,0.786031956156445,0.183974265557056,4.27251036320986,1.93284567680351e-05,0.0023294329778868,1
"Socs3",13228.9211149039,0.744080315444959,0.173959919161036,4.27730892859383,1.89166202236164e-05,0.0023294329778868,1
"Plp2",3455.20265471266,0.517314336971704,0.121010255025632,4.27496278610542,1.9116922322151e-05,0.0023294329778868,1
"Psd2",9407.12386450354,-0.617226345163733,0.144535307346339,-4.27041915567884,1.95105936343666e-05,0.00233630038424262,-1
"A830035O19Rik",443.750822920553,-0.773694415877881,0.181434789896154,-4.26431125100491,2.0051976565147e-05,0.00238593138876433,-1
"Wdr49",1440.21852414004,-0.821755635961494,0.192862314796861,-4.26084088447782,2.03659193232644e-05,0.00240804580677592,-1
"Slc7a1",8267.05738353013,1.32520866845271,0.311371647791529,4.25603512025592,2.08084034803863e-05,0.00243330499472004,1
"Fbxl9",419.78420493876,-0.659579041357834,0.154986738728714,-4.25571275818863,2.08384097952089e-05,0.00243330499472004,-1
"Padi2",6387.05142494373,-0.911985037392288,0.214603616395794,-4.24962567131354,2.14128048905058e-05,0.00248409401377554,-1
"Fam83g",794.569017747626,1.72702699936658,0.406519654213689,4.24832349793046,2.15376236300752e-05,0.00248409401377554,1
"Crabp2",1146.0203800789,1.29193219007315,0.30477323743237,4.23899487027576,2.2452278823277e-05,0.00257379781632687,1
"Fhl2",539.357883101355,1.55181897065344,0.366248721874504,4.23706317038062,2.26462437288773e-05,0.00257914013448032,1
"Sh3yl1",362.013128154606,0.876988064257023,0.207041566835575,4.23580673997457,2.27732586342411e-05,0.00257914013448032,1
"Snhg15",1804.6622956764,0.928951488354408,0.219717896819046,4.22792818338085,2.35853042723884e-05,0.00265511209772995,1
"Ptgs2",6904.5695740486,2.71838336879036,0.646618531799669,4.20399854799174,2.62240619361661e-05,0.00291723292544333,1
"Angpt1",1434.75409914915,-1.04217961177825,0.247831680841014,-4.20519123399247,2.60861494946161e-05,0.00291723292544333,-1
"LOC115490137",721.853520193083,-0.636213895596132,0.151559755184376,-4.19777595194823,2.69549105984936e-05,0.00298089599559811,-1
"Sorl1",17558.8656723919,-0.517780257684702,0.12357267545653,-4.1900869732876,2.78847551968895e-05,0.00306569238421943,-1
"Angptl6",671.051052450835,1.07247409732863,0.25630339473942,4.18439286931411,2.85929248655823e-05,0.00310720802007484,1
"Mir17hg",119.853524421018,1.39983332475795,0.334500613786918,4.18484530987934,2.85360358649684e-05,0.00310720802007484,1
"Nppb",62.23569441832,3.11170782586303,0.744313721295758,4.18064014787465,2.9068958258561e-05,0.00314078399575257,1
"Tnfrsf12a",31980.4404881858,1.0252584447497,0.246033701428004,4.16714636571738,3.08436469917237e-05,0.00331348893396803,1
"Lst1",218.653383423237,-0.905546231451467,0.21741715752365,-4.16501734161879,3.11328899421157e-05,0.00332555869836236,-1
"Dbf4",790.230057741101,0.694383426744419,0.166795596541763,4.16308008809187,3.13983175586453e-05,0.00333496254295216,1
"Upp1",3007.02773263118,1.18741843600919,0.285521006507763,4.15877784451879,3.19954885576946e-05,0.00337929879148685,1
"Crot",24653.8590507612,-0.662796085546859,0.159583999268867,-4.15327406621875,3.27751803416127e-05,0.0034423094437001,-1
"Mapk13",2005.76293580956,0.527031090586148,0.127144438363824,4.14513680164324,3.39610897039458e-05,0.00354704714685656,1
"Mcfd2",14999.0158570851,0.644174349161839,0.155477116938818,4.14321002244548,3.42478036090218e-05,0.00355723043010834,1
"Pkhd1l1",68.8471860681517,2.81729974587278,0.680427079771984,4.14048739332491,3.46568656513891e-05,0.00357993996838525,1
"Gm41374",151.56112529411,-1.25194137151129,0.302479452567949,-4.1389303004972,3.48928927628754e-05,0.0035846250488637,-1
"Insl5",144.239615604406,1.37980042557404,0.333905024991302,4.13231404831355,3.59129278107366e-05,0.00366936436327092,1
"Rnf183",21.542128766239,2.68211873456906,0.649390437124452,4.13020978018351,3.62432364185434e-05,0.00368309645766819,1
"Daam2",30352.3023151384,-0.767865754579488,0.186025850755221,-4.12773682508175,3.66351051287437e-05,0.00370290309903431,-1
"Ifrd1",22309.0580376178,1.13949574419627,0.27631117190757,4.12395827620553,3.72416385137395e-05,0.00370445928073176,1
"Ets2",2580.90945689644,0.756582029847252,0.183437015085822,4.12447852737508,3.71575653760025e-05,0.00370445928073176,1
"Fgd2",182.280927109817,-1.16599884489485,0.282602566937023,-4.12593154242186,3.69237099552032e-05,0.00370445928073176,-1
"Slc13a3",12874.900265856,-0.564926488115837,0.137079551561224,-4.12115798222118,3.76972799031155e-05,0.00373004664304511,-1
"Cdt1",861.204710691912,1.42753684752451,0.347150707047819,4.1121530751423,3.91986244837619e-05,0.00383397915487688,1
"Apc2",11037.4888242213,-0.836474384355575,0.203351551742591,-4.11343988864373,3.89806578791421e-05,0.00383397915487688,-1
"Kcnn2",345.19878822557,-1.3204878239904,0.321192182623475,-4.1112078544526,3.93594668559169e-05,0.00383397915487688,-1
"Adssl1",975.488996646721,0.64627454551589,0.157314500462605,4.10816894574519,3.98808339660736e-05,0.00386474061114528,1
"Mex3d",2094.457331152,0.905650983095462,0.220683503284656,4.10384541488486,4.06339026764202e-05,0.00391752497598308,1
"Cldn4",49.2707305575375,3.0406794773937,0.741390606530037,4.10131913004014,4.10801541104965e-05,0.00394034131263946,1
"Rd3",469.883149031184,-1.10271771378492,0.269297830562602,-4.09478870097534,4.22553580426143e-05,0.00403249102132563,-1
"Slc2a1",40688.1656654709,1.36018092185474,0.332679565147213,4.08856168022477,4.34056139376933e-05,0.00409247920162782,1
"Lrrc43",463.567078818335,-0.808315598659411,0.197659694882303,-4.08943056975133,4.3243348133731e-05,0.00409247920162782,-1
"Klf6",28742.373464131,1.12205914130255,0.274610313645414,4.08600509721346,4.38864143969804e-05,0.00409247920162782,1
"Tubb6",14672.4716174767,0.949357211076443,0.232244541705855,4.08774821618341,4.35580523472352e-05,0.00409247920162782,1
"Ch25h",831.93895025468,-0.873115400917861,0.213708126297954,-4.08555077452017,4.39723829111074e-05,0.00409247920162782,-1
"Gpr158",104.477220170006,1.87332444803555,0.459121387304615,4.08023781909478,4.49896479531254e-05,0.00410585136659591,1
"Ggt5",272.350446143007,-0.924377950661962,0.226535508933876,-4.08049914564069,4.49390945000108e-05,0.00410585136659591,-1
"Ppp1r1b",118.13908715829,-1.24103821398873,0.304139879576173,-4.08048499170233,4.49418311897887e-05,0.00410585136659591,-1
"Gpam",14721.1707344949,-0.798680070094811,0.195623196790206,-4.08274725696947,4.45064185871805e-05,0.00410585136659591,-1
"Kpna4",14270.0764838203,0.426932779663647,0.104669163082258,4.07887831612952,4.52535142603094e-05,0.00410998100528414,1
"Gas5",13933.0259107904,0.814673846657881,0.19985065121244,4.07641327018688,4.57357031863389e-05,0.00413380394184217,1
"Pi4k2b",1817.766631698,0.595382773145355,0.146300593452604,4.06958549582532,4.70968546128872e-05,0.00421628984153466,1
"Vegfa",14604.1113737249,1.07636228617602,0.264436653202281,4.07039747758662,4.69329922407117e-05,0.00421628984153466,1
"Kcnc4",258.441587384325,-0.81586774239752,0.200653960684422,-4.06604354887703,4.78180040643491e-05,0.00426056149957234,-1
"Gm17501",5155.49424836423,0.711264837822277,0.175132176508235,4.06130302268489,4.87995821668219e-05,0.00432751011668044,1
"Frmpd2",315.869867348753,-1.06228450898315,0.261683552326277,-4.05942406215372,4.91939027140317e-05,0.00434199704706007,-1
"Dyrk3",6250.05179625323,0.581676839010853,0.143386654409672,4.05670138134986,4.97706501438331e-05,0.00435899639162629,1
"Phtf2",1012.86112643155,0.910569068610002,0.224481119540657,4.05632807994386,4.98502246914709e-05,0.00435899639162629,1
"Prkcb",1174.00175615712,-0.810772514432948,0.200115566427782,-4.05152147284625,5.08856550936552e-05,0.00440852680074063,-1
"Slc36a2",1302.21350721101,-0.608735778322804,0.150214069854467,-4.05245513228267,5.06829460584084e-05,0.00440852680074063,-1
"Gadd45a",12591.291372477,1.0429514176889,0.257614374234391,4.04849853890515,5.15472559311267e-05,0.00444535968580359,1
"Slc38a2",18008.8844809072,1.11803772266217,0.276774908890168,4.03951979298035,5.35607481852566e-05,0.0045979089766339,1
"Slfn9",7729.36271681608,-1.00174140005314,0.24873977414166,-4.02726666255892,5.64290220931004e-05,0.0048002969020375,-1
"Myc",5643.76853409762,1.37298767813081,0.340915169665709,4.02735871060569,5.64069425642658e-05,0.0048002969020375,1
"Fam110c",114.218084682861,1.24962520866165,0.310725674252776,4.02163487670181,5.77955984542639e-05,0.00487245404009041,1
"Tmem229b",1640.12242420523,-0.577615956232027,0.143611754262289,-4.02206601541183,5.7689882754844e-05,0.00487245404009041,-1
"Cyth2",6566.34267825427,0.493705272773113,0.122879366259103,4.01780451676554,5.87428967449946e-05,0.00490829537247066,1
