"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DE"
"RIGI",557.535186422118,-0.508430545186446,0.159545245154399,-3.18674834022421,0.0014388190740126,0.0208709477347796,-1
"GPR139",801.2655188188,0.483054475797453,0.151603945002196,3.18629225506272,0.00144108942053473,0.0208882572659571,1
"ZMYND12",53.4185382695146,1.15669094235437,0.363114827989761,3.1854687641315,0.00144519704195969,0.0209321519281302,1
"TMEM198B",630.596756581796,-0.476719011886079,0.149803096554017,-3.18230412356116,0.00146108308266872,0.0211464517203561,-1
"CHRNB2",4849.10060231008,-0.327216491133694,0.102868059302916,-3.18093384235175,0.00146801149679238,0.0212182014524912,-1
"PRRT3",971.086195214564,-0.396607497245252,0.12468440392192,-3.18089099173635,0.00146822864541833,0.0212182014524912,-1
"ZEB1-AS1",806.65885536893,0.469331770952374,0.147603801284561,3.17967265658398,0.00147441504673454,0.0212917389548546,1
"SCML4",145.780288630158,-0.785244446650702,0.247001634892581,-3.17910627187629,0.00147729917769974,0.0213175150686822,-1
"BRWD1",11287.5104876092,0.292410122957886,0.0920050233093978,3.17819736836063,0.00148193834184596,0.0213685592578145,1
"CDS1",1403.89610185391,0.349888451421362,0.110193846447497,3.17520862281607,0.00149728810582649,0.02157385254413,1
"LOC124907893",181.007469822762,-0.731064399201348,0.230293788536383,-3.17448596354934,0.00150102150457532,0.0216115895024006,-1
"LOC105371382",158.341275238687,-0.682591885431306,0.215240890557361,-3.17129279508067,0.00151762092774668,0.0218343770569133,-1
"CDH2",6611.64344427324,-0.324711805110235,0.10240607927727,-3.17082547639639,0.00152006438059553,0.0218533199386729,-1
"ITPR1",258.160911419555,0.641734629167034,0.202441429542548,3.16997677114386,0.00152451124505549,0.021895603277324,1
"ZNF287",938.857086456956,-0.387293989628606,0.122189468511706,-3.16961841593987,0.00152639247349397,0.021895603277324,-1
"DOCK11",2157.58209679036,0.405129794998036,0.127808583593407,3.16981679639655,0.00152535078755459,0.021895603277324,1
"RBM5",10346.3304475924,0.294949921225147,0.0930625534112426,3.16937275427815,0.0015276833387937,0.0218979236308684,1
"NPLOC4",4662.32199878894,-0.321576269034981,0.101483246828853,-3.16876212659322,0.00153089632885432,0.0219277720840477,-1
"REV3L",15039.2302524613,0.302141093833195,0.0954058773380728,3.16690231527929,0.00154072063738716,0.0220359410335447,1
"LOC107984334",86.0008424431649,-1.00983759659627,0.318859704259769,-3.16702795337717,0.00154005513955105,0.0220359410335447,-1
"CEP164",2240.87498953537,-0.364312270369433,0.115058145956127,-3.16633183458692,0.00154374577398125,0.0220466903833522,-1
"AEN",1479.81937318961,-0.472829770332953,0.149327285010608,-3.16639902948321,0.00154338916988225,0.0220466903833522,-1
"SNHG1",2303.29299231326,0.426282814847284,0.13465454640718,3.16575137060914,0.00154682946358942,0.0220598037173046,1
"PRPSAP1",2646.47116843126,0.377419877769874,0.119220458975156,3.16573078995212,0.00154693890149192,0.0220598037173046,1
"MAP3K21",955.126969578261,0.406350590874441,0.128378194383738,3.16526177070078,0.00154943485093439,0.0220732182199454,1
"SMAP1",9162.85853826297,0.376747193303098,0.119030694063803,3.16512640933737,0.00155015588406547,0.0220732182199454,1
"L3MBTL2",1826.52430650554,-0.365573102768579,0.115524811529586,-3.16445530555967,0.00155373523691977,0.0221079539140294,-1
"WDR5B",301.579761328539,-0.565812260639178,0.178844158612335,-3.16371675222358,0.00155768312974498,0.0221478787524003,-1
"ARL5B",3791.32474537132,0.311263206127742,0.0984040911699096,3.16311245220789,0.00156092024830564,0.0221776463704319,1
"PPIL4",1313.95530126314,0.377924439409717,0.119490964143154,3.16278676065374,0.00156266748299622,0.0221862175440912,1
"MNAT1",707.915813520511,0.445737230891508,0.140945937214162,3.16246952343313,0.00156437109401449,0.0221941572767498,1
"SEPTIN7",15740.312191631,0.363646299261408,0.115021733583502,3.16154423978849,0.00156934977773046,0.0222485157816554,1
"HMGN3-AS1",76.8651429100366,-0.941018108394078,0.297908149744234,-3.15875248529447,0.00158445995120698,0.022446323077946,-1
"CD2BP2-DT",166.069153505358,-0.658178090648952,0.208474094749443,-3.15712171068541,0.00159334825903075,0.0225557636026587,-1
"ZNF141",1933.29861928007,0.431115578687078,0.13657532835629,3.15661389121765,0.00159612541561632,0.0225785968712348,1
"TIMP1",76.4299215003655,1.01554556690514,0.321866777831926,3.15517362104219,0.00160402620533281,0.022673822322321,1
"LMX1B",2099.51274768717,-0.378574270342435,0.119995374947966,-3.15490718293599,0.00160549172613326,0.0226780091308292,-1
"TSPAN4",3576.74672708648,0.402438989986655,0.127597995011145,3.15396013825691,0.00161071084920549,0.0227351719137492,1
"OSER1-DT",765.167351917839,0.448212111741826,0.142123470435201,3.15368116447861,0.00161225123687577,0.0227403639912499,1
"SYT9",2711.5048549371,0.318422514748264,0.101013766735655,3.15226849803107,0.00162007228473256,0.0228340711410635,1
"BLVRB",354.121832295346,0.701483777381085,0.222548435738774,3.15204991242663,0.0016212855709467,0.0228345768794047,1
"LINC00205",10930.3060100657,-0.301073028363423,0.0955269437620315,-3.15170795282042,0.00162318533730166,0.0228447434191787,-1
"CNEP1R1",761.950680361743,0.402149426085277,0.12771802372943,3.14872885080988,0.00163982270369304,0.0230621620851506,1
"TMEM263",1660.54234536457,0.490027118949785,0.155679745886437,3.14766134900581,0.00164582246275466,0.0231297687265681,1
"PSD2",9265.26039028391,0.286237767027297,0.0909907841697475,3.14578855033612,0.00165639711880574,0.0232615247806796,1
"ARFGEF3",13860.2179418964,0.373709438723389,0.118814656299735,3.14531431021966,0.00165908479136283,0.0232824098724246,1
"LINC00667",2754.04316265572,-0.326187924857153,0.103753868191548,-3.14386278355378,0.0016673360191966,0.0233812832655813,-1
"ATOH7",61.6543088581794,1.09459552427993,0.348243189763454,3.14319290787406,0.00167115665671204,0.0234179278903709,1
"H2BC15",62.9399735754174,1.24376491907593,0.395784718706343,3.1425289059701,0.00167495174049268,0.0234372395780051,1
"PUS1",329.032916746168,-0.531791576248919,0.169219568308886,-3.14261276968991,0.00167447198274139,0.0234372395780051,-1
"TBC1D9B",214.626398926396,0.630779578851803,0.20080844469523,3.14120046001624,0.00168256824500364,0.0235268410552275,1
"RYR3",1037.01062689475,-0.441397977929296,0.140550778763491,-3.14048760037146,0.00168666847378897,0.023567181830449,-1
"ZNF721",1843.43353508782,-0.417239992302907,0.132891100446719,-3.13971357675823,0.00169113091242752,0.0236125218974941,-1
"LOC124902561",97.3747298811551,-1.14089138348032,0.36340254842904,-3.1394699580735,0.00169253768014187,0.0236151624235047,-1
"LRATD1",1925.97587393898,0.327238879382673,0.10426291482834,3.13859323731207,0.00169760918598967,0.0236688947182485,1
"GTF2IRD1",2495.94711515303,0.322517078990282,0.102790040443175,3.13762965361004,0.00170319928290648,0.0237035499500765,1
"POLR1D",3295.48708139875,0.357933474833898,0.114081185417965,3.13753292028408,0.00170376140200096,0.0237035499500765,1
"GYS1",3451.20420290816,1.01380505462357,0.323081190897348,3.13792657445565,0.00170147493574187,0.0237035499500765,1
"ZNF688",452.434978024934,-0.495980353015129,0.158103708815641,-3.13705704142256,0.00170652922796517,0.023708042870456,-1
"ZNF778",2059.38062218218,-0.337860644671508,0.107695248171078,-3.13719175552486,0.00170574527897136,0.023708042870456,-1
"CALB1",896.897015820862,-0.407177046280314,0.129813219693251,-3.1366377572521,0.00170897131205501,0.0237249746785933,-1
"NEU3",2089.36298177078,-0.381687963416831,0.121703786022355,-3.13620451665095,0.00171149806024805,0.0237430567814382,-1
"FAM239B",616.488467223338,-0.407954252116218,0.130088000564849,-3.1359867962061,0.00171276914739874,0.0237437061076849,-1
"BYSL",845.646552983459,-0.417865340235614,0.133258929063806,-3.13573989503948,0.00171421164683698,0.0237467290562546,-1
"HR",1152.2053527161,0.439711726963326,0.140260871187861,3.13495647959002,0.00171879608650026,0.0237932414715104,1
"TMEM178B",14504.6196200508,-0.277361105575057,0.0884974883462261,-3.13411273877,0.00172374615127952,0.0238447452624216,-1
"HP1BP3",7017.04476917854,-0.291119552757444,0.0929236295880356,-3.13289046121081,0.00173094027330222,0.023927195766517,-1
"DNPEP",1501.91284916206,0.436472228003086,0.139349788273022,3.1322058928997,0.00173498158054874,0.0239659777586626,1
"RTN4R",1250.2761869563,0.42092536727593,0.134425282243398,3.13129613902374,0.00174036568415248,0.0240232399134898,1
"ZBED5",3435.5376001541,-0.309910411304514,0.0989845505968655,-3.13089678576899,0.00174273398451892,0.0240388214052347,-1
"FJX1",648.813019540307,-0.430793594657068,0.137625982154066,-3.13017635125622,0.00174701390210666,0.0240807303606656,-1
"FAIM",500.729706139684,-0.468029099200761,0.149562769124104,-3.1293155505325,0.00175214037096516,0.0241342403085926,-1
"MYLK4",180.046318361232,-0.693013502269603,0.221497818381722,-3.12875994595705,0.0017554565956456,0.0241627574279281,-1
"TNIK",11359.1651150368,0.320533586226051,0.102476662576788,3.12786909883865,0.00176078582100059,0.0242189221365145,1
"DOK5",2553.97986602088,0.390203428809422,0.124780236290676,3.12712525964801,0.00176524700595932,0.0242630761400248,1
"NCOA2",6839.692535159,-0.274038821988716,0.087692314877844,-3.1250038543338,0.00177802730077457,0.0244041482457339,-1
"CALCB",67.5209295831904,1.18045219724639,0.377727828929899,3.1251396027415,0.00177720695124264,0.0244041482457339,1
"EIF3B",5119.08171655866,0.374717294038973,0.119928501935912,3.12450575126182,0.00178104040085741,0.0244282160779552,1
"CACNG2",4307.18512227197,-0.331193757767883,0.106020954491408,-3.12385187774105,0.0017850029047057,0.0244652624267578,-1
"C2orf68",1175.57735681035,-0.422831665737671,0.135378231345363,-3.12333572048956,0.00178813656299201,0.0244909043097931,-1
"FBXW8",1141.4217470682,-0.372368833049951,0.119230735728652,-3.12309431602768,0.00178960389594509,0.0244937035694842,-1
"MVD",4763.82026290956,-0.334124153669482,0.10699662208386,-3.12275422496618,0.001791672955328,0.0245047286993168,-1
"SHF",5483.96204835976,0.328122789340193,0.105113956503846,3.12159108318017,0.00179876595374237,0.0245844023304295,1
"GABRA2",3075.29799498808,0.324729458788839,0.104061527033342,3.12055250433518,0.00180512115155819,0.0246538870516335,1
"KLHL24",2081.68767146194,0.408455510724251,0.130974839645395,3.1185799641375,0.00181724822890378,0.0247868696042893,1
"A1BG-AS1",418.916536305892,-0.459581482950171,0.147370101554087,-3.1185530721881,0.00181741407534802,0.0247868696042893,-1
"BEND6",2433.70809226901,0.354138903289188,0.113572333249694,3.11817934135945,0.00181972036639585,0.0248008831945757,1
"LOC105370508",38.3340580305304,1.51356585825839,0.485597496498855,3.11691445934371,0.0018275459163785,0.0248900459987673,1
"LOC124901139",21.9390385028837,1.7768567683458,0.570163680997042,3.11639767239931,0.00183075205380161,0.0249162142676691,1
"ZNF776",2475.16215964604,-0.326848809523088,0.104924427177796,-3.11508786194503,0.00183890125971499,0.025009572952954,-1
"SDAD1",2399.33750157542,-0.349458434736082,0.112226767317603,-3.11385993812964,0.00184657125057801,0.0250962879002872,-1
"ZDHHC16",1982.67398605938,-0.307428310012956,0.0987747809727321,-3.11241702573681,0.00185562168394668,0.0252016295087269,-1
"ELAVL2",14179.7948424895,-0.334720258842329,0.107564745111069,-3.11180264962004,0.00185948761393758,0.0252364610109906,-1
"KLKB1",64.3748855073452,-1.06431821616231,0.342100690495698,-3.1111256005363,0.0018637564793667,0.0252767085040823,-1
"CASZ1",2012.43860374631,0.387758644307322,0.124669477418984,3.11029333189678,0.00186901635550646,0.0253303306769339,1
"PSMA3-AS1",1530.76546511954,-0.365447386049729,0.117537686459362,-3.10919328989922,0.00187598946319906,0.0254070807606721,-1
"LINC03051",300.753157105292,0.577362879176361,0.185746473881005,3.108338301734,0.00188142568420602,0.02546292374005,1
"DPY19L2P3",96.4642023254198,0.829240672820097,0.266798156594936,3.10811994881615,0.00188281634240567,0.0254639749962451,1
"SCAMP1-AS1",377.988988657293,-0.481138803254785,0.154850848518918,-3.10711118380474,0.00188925328619828,0.0255213468074167,-1
"ARHGAP12",4202.77110994738,0.349155160296859,0.112375394148165,3.10704280900233,0.00188969031738942,0.0255213468074167,1
"RC3H1",2499.36352892424,0.337242014119484,0.108553313905794,3.10669478420672,0.00189191622680977,0.0255336279072711,1
"BET1",461.41523580254,0.496495865876824,0.159839852088487,3.10620824149639,0.00189503211087368,0.0255578948249542,1
"SLC25A33",829.253217624732,-0.435579856037216,0.140241089061735,-3.10593606304262,0.00189677723292684,0.0255636536868541,-1
"TUBD1",118.914930155773,0.835248350684258,0.268965812569955,3.10540712480705,0.00190017283943172,0.0255916333666242,1
"UBAP1",3301.13091950301,0.353326611931213,0.113862844387785,3.10308963236401,0.00191511628258632,0.0257749931883963,1
"INO80",1465.50635786749,-0.413427880425915,0.133251774217978,-3.10260694727872,0.00191824223628423,0.0257991608394566,-1
"SRA1",2225.61364118538,-0.311057573877822,0.100280402659829,-3.10187799038851,0.00192297197170878,0.0258156298669877,-1
"RRP36",1618.51636803024,-0.338174561751676,0.1090323623568,-3.10159804338666,0.0019247912131414,0.0258156298669877,-1
"ITFG2-AS1",23.2079398164743,-1.69037647246283,0.544991246273337,-3.10165802482456,0.00192440128953356,0.0258156298669877,-1
"ABCC4",851.932310650989,-0.402687602280656,0.129821831005223,-3.10184811878407,0.0019231660176743,0.0258156298669877,-1
"YES1",1116.45056977865,0.345611644808527,0.111456145045553,3.10087563738431,0.00192949308724943,0.0258608078328372,1
"MOK",2050.06377722244,-0.384022649286647,0.123888429696144,-3.09974587803334,0.00193686742154727,0.0259417173850053,-1
"SYNPO",2198.51737970961,0.443185955390897,0.143012290594522,3.09893613722647,0.00194216879403312,0.0259947699044019,1
"PDCD10",898.364290287992,0.483822009237202,0.156160548804628,3.09823456014176,0.00194677278726711,0.0260384216801782,1
"SFT2D2",780.658710607127,-0.484118257825785,0.156293616598492,-3.09749219681475,0.00195165534335513,0.0260677711632434,-1
"BAG5",3039.87355735591,0.299587664123607,0.09671757915678,3.09755131110109,0.00195126613452179,0.0260677711632434,1
"LOC124900169",17.078286867139,2.18643517067351,0.706547973656262,3.09453179712496,0.00197123803718345,0.0262931158824868,1
"NLGN3",4469.54477701796,-0.288049297166662,0.0930777765957945,-3.09471613635082,0.0019700134086123,0.0262931158824868,-1
"NEK3",448.845175453294,-0.450768920284125,0.145692479519567,-3.09397521252005,0.00197493986081467,0.0263063074592306,-1
"KCNC3",3605.70481040421,-0.421163545311664,0.13611965935617,-3.09406846375988,0.00197431920560102,0.0263063074592306,-1
"B4GALT4",682.338705562086,0.471942266313926,0.15254633516547,3.09376338541337,0.00197635039071725,0.0263070277814484,1
"RAD1",1614.77898506987,-0.336039969388569,0.108664758070176,-3.09244667136288,0.0019851389822548,0.0264058884923522,-1
"INTS13",1158.98633917388,0.519555152703027,0.168078433081993,3.09114705067232,0.00199384864490854,0.0265035645094971,1
"ELOVL3",21.7813307975066,2.09376401620527,0.677604082092003,3.08995189305985,0.00200188917076618,0.0265922182039995,1
"HSF2",2671.36122327692,0.341650779701829,0.110585835153419,3.08946240020566,0.00200519085750342,0.0266132979764237,1
"GARS1",11659.009584184,0.364247027378801,0.117905629456388,3.08930989180234,0.0020062205652022,0.0266132979764237,1
"HAS2-AS1",18.1867869249404,2.15970038808977,0.699699611988908,3.08661081281836,0.00202452471037326,0.0268230766021763,1
"LARP4",1656.49675984418,-0.388569083002486,0.125890242623011,-3.08657029255309,0.0020248006675047,0.0268230766021763,-1
"MAP6D1",846.472649727446,0.365005950272191,0.118274732768783,3.08608560533166,0.00202810423322099,0.0268301865614515,1
"CACNG5",6403.29080172551,-0.446323772526078,0.144620031605004,-3.08618223611723,0.00202744521576486,0.0268301865614515,-1
"LOC124901094",61.3499091618636,1.08499795207542,0.351693509589001,3.08506674844065,0.00203506476187133,0.0268855899126243,1
"BTG3",214.285341275746,0.723296018238641,0.234444358483127,3.08515002416104,0.00203449502530706,0.0268855899126243,1
"SLC37A3",3190.2138035526,-0.319428373296132,0.103559465645548,-3.08449228957435,0.00203899895149324,0.0269009154185441,-1
"RPGRIP1L",1925.80443189049,-0.330440264553696,0.107123257345138,-3.08467341960166,0.00203775772732897,0.0269009154185441,-1
"MED14",2737.46177011881,0.327505003746628,0.10619735235696,3.08392814395023,0.00204286930112315,0.0269336554901308,1
"MTOR",6325.55434850921,-0.293711883332287,0.0952927151833933,-3.08220710016533,0.00205471829493273,0.026989474225758,-1
"ING2",789.169511667157,0.417966613022713,0.135599508206122,3.0823608326615,0.00205365732291576,0.026989474225758,1
"ZBED3",515.389398990393,-0.435744822826695,0.141379164763764,-3.08210070101062,0.00205545289426857,0.026989474225758,-1
"LOC100130027",725.379844946715,-0.415136111562425,0.134674663775996,-3.08251084445194,0.00205262251357303,0.026989474225758,-1
"CACNA1G",2099.11417422746,0.306627617938651,0.0994792205288405,3.0823283124716,0.00205388171637354,0.026989474225758,1
"RAB36",915.267337155312,-0.437446444954817,0.141920974432605,-3.08232413639854,0.00205391053343995,0.026989474225758,-1
"LOC100132249",316.634610003131,0.528443300482913,0.171474900992246,3.08175305788226,0.00205785476644174,0.0270027302708871,1
"SH3RF1",1792.5499650436,-0.332727011597492,0.107998248671665,-3.08085562210405,0.0020640670731406,0.0270659342910675,-1
"PLXND1",701.673418686105,0.462347883470337,0.150085105763234,3.08057139393773,0.00206603816599007,0.0270734758048726,1
"LOC105370542",154.677162847562,-0.806152406252474,0.261779455781131,-3.07950982573087,0.00207341530946728,0.0271518004806268,-1
"LOC124902385",33.793187121169,1.56183217694445,0.507802043592551,3.0756713106055,0.00210029236263073,0.0274701655903654,1
"PLXNB3",462.931480335906,0.605692251869373,0.196932528248938,3.07563335145797,0.00210055973860533,0.0274701655903654,1
"ZFP36",45.140280376416,1.54487885493186,0.502652540881447,3.07345279151037,0.00211597163573897,0.0276344470730784,1
"CHST7",240.295672801405,0.809591977171696,0.263403260130714,3.07358373913039,0.0021150431973113,0.0276344470730784,1
"GATM",356.564879388548,0.541289020474483,0.176175675836353,3.07243901807011,0.00212317209974699,0.0277098248334408,1
"MCCC1",938.286109384007,-0.370924749578447,0.120737901424013,-3.07214839088362,0.00212524045902464,0.0277181664171646,-1
"SLIT3",2942.49101740809,-0.404116802819648,0.131569000827438,-3.0715198890176,0.00212971975233858,0.0277392779562488,-1
"NOP2",1156.90378738492,-0.506081597876019,0.16475833059922,-3.07166014632109,0.00212871939762192,0.0277392779562488,-1
"RTN4RL2",1971.87851926588,0.338991898779676,0.110408955452121,3.07032973359377,0.00213822564121334,0.0278127083069695,1
"LMAN1",3739.04003113483,0.32110422383299,0.104579400961257,3.07043472119282,0.00213747405745496,0.0278127083069695,1
"NUDT11",2443.83220867422,0.381290943258707,0.124198851158072,3.07000378589191,0.00214056057530183,0.0278244180947746,1
"HDAC3",2627.7698717192,0.395697851157228,0.128939116524558,3.06887360347209,0.00214867478231464,0.0279111846806498,1
"KCNG3",138.729342996235,0.708914369103876,0.231082332677804,3.0677999520297,0.00215640923282046,0.0279929053957965,1
"ARNT",1996.40813527844,0.392399107178929,0.127969302355255,3.06635341411482,0.00216687027434624,0.0280723327325792,1
"FLNC",1501.43942420925,0.503848871125661,0.164313004283126,3.06639680361199,0.00216655581550912,0.0280723327325792,1
"JHY",1542.12136919183,-0.379578814078406,0.123775151682604,-3.06668025785787,0.00216450255275521,0.0280723327325792,-1
"LBHD1",99.9326896797981,-0.951933960671081,0.310489150621177,-3.06591698539741,0.00217003555346053,0.0280835518183335,-1
"ATF7IP",7537.43558912666,-0.299079418156084,0.0975523605787486,-3.06583476178061,0.00217063236958245,0.0280835518183335,-1
"AMZ2P1",1070.18257832639,0.389673421714588,0.127187161025185,3.06377954011747,0.00218559906870523,0.0282583388923128,1
"KCTD3",4622.91925628442,0.321230554133898,0.104891151097402,3.06251338433309,0.00219486659719655,0.0283403746910985,1
"HDAC9",3729.40297729788,-0.382809773423969,0.124991956527337,-3.06267526374984,0.00219367972863633,0.0283403746910985,-1
"SNRNP27",2455.89797667837,0.359030161281829,0.117300757361466,3.06076592647621,0.00220771614191922,0.0284683822183387,1
"ACOX3",4451.03479862602,-0.320995722765069,0.104870646105723,-3.06087293904402,0.00220692727123103,0.0284683822183387,-1
"MC1R",523.949534771918,-0.534974832708011,0.174900985230886,-3.05872966925711,0.00222277626664027,0.0286435368207451,-1
"PCYT2",1378.61301418819,-0.374176047869515,0.122405311448148,-3.05686120514483,0.00223667816545466,0.0288035433870038,-1
"CBX6",4658.96373589266,-0.324962978672418,0.106322776826261,-3.05638159924501,0.00224025939522881,0.0288305180564483,-1
"KDM5A",2284.17615063048,0.317244033715486,0.103831674879368,3.05536854802796,0.00224784115121918,0.0288897490303147,1
"TEPSIN",1063.27851999389,-0.371381133838601,0.121549429958017,-3.05539181851266,0.00224766672955919,0.0288897490303147,-1
"SAXO2",215.883539210555,-0.744988171200022,0.243864683632584,-3.05492439537678,0.00225117263254075,0.02891340532152,-1
"ADSL",2521.56362625907,-0.313638622892415,0.102683461226686,-3.05442199888471,0.00225494643912881,0.0289427076376334,-1
"LOC105370569",153.557423933669,-0.731532739227242,0.239554171973455,-3.05372573226695,0.00226018610581,0.0289907733704227,-1
"STARD7-AS1",358.934782113462,-0.539261646481581,0.176657049722994,-3.05259058343365,0.00226875244758746,0.0290622093583297,-1
"CHRDL1",1197.13169595196,0.420957346140881,0.137892801825876,3.05278695165281,0.00226726844057387,0.0290622093583297,1
"LOC124902313",676.424383322882,0.524309669279147,0.171863560584654,3.05073203124341,0.00228284215482498,0.0292233932347695,1
"WNK3",3058.96071158225,0.346418337656693,0.113589092806973,3.04975001645076,0.0022903191440526,0.0292997687861188,1
"SF1",7257.71784149613,-0.343418311118113,0.112683515827545,-3.04763574863684,0.00230649322291423,0.0294678060376802,-1
"ANXA2",6476.30651958662,0.316360015923599,0.103803458177126,3.04768281788623,0.00230613200902198,0.0294678060376802,1
"ZNF512B",5276.61606565312,-0.305034905797683,0.100132424115422,-3.04631500228208,0.00231664990737402,0.0295780831491849,-1
"CXADR",12020.1641627044,-0.274231946078868,0.0900428359674245,-3.04557206725562,0.00232238114456775,0.0296317499458862,-1
"LINC00630",563.727170539639,-0.45471080610119,0.149328684980768,-3.04503321756133,0.00232654612395777,0.029665375100616,-1
"AFG3L1P",493.853252096993,-0.482016560499474,0.158317181386297,-3.04462570820627,0.00232970046421905,0.0296860780572038,-1
"SLC3A1",44.5905739426984,1.42078024083145,0.466774873962397,3.04382330773423,0.00233592292384357,0.0297458234964033,1
"ABCA9",199.474807428513,-0.67358717946334,0.22148230775351,-3.04126856133802,0.00235583599286323,0.0299797134157411,-1
"AKAP12",54249.9301352726,0.259278934706734,0.0852621084444899,3.04096320671612,0.0023582264618257,0.0299904550823919,1
"ND3",33073.3598882673,-0.823142549906051,0.270744361497108,-3.04029434021968,0.00236347044635308,0.0300374481235725,-1
"MIX23",291.543687557439,0.64044491127832,0.210715721131333,3.03937887424711,0.00237066510453196,0.0300903551474075,1
"LOC105369873",11.1447050858938,2.55676479460082,0.841215434505024,3.03936980912058,0.00237073644762497,0.0300903551474075,1
"PPP1R26-AS1",370.059278760248,-0.631797207314266,0.207910923886574,-3.03878793621707,0.00237531993714252,0.0301288128586932,-1
"SAP130",2794.30173459272,-0.292242781440763,0.0961882605029831,-3.03823751373173,0.0023796631531962,0.0301315687238472,-1
"LINC00921",41.5783913428469,-1.25170589385923,0.411993399632591,-3.03816977401939,0.00238019816876013,0.0301315687238472,-1
"TMEM199",1878.5317776832,-0.325281615150963,0.107061034787477,-3.03828200237993,0.00237931183694851,0.0301315687238472,-1
"HMGXB4",1664.10379869982,0.347058291406554,0.114277076254838,3.03698959389382,0.002389537048578,0.0302300597000142,1
"QRICH2",1065.500370359,-0.519731672366887,0.171145581548514,-3.03678112905042,0.00239119013272488,0.0302312525645804,-1
"LOC105371730",82.8559793153685,-0.875196060856172,0.288315705239269,-3.0355476477768,0.00240099283241155,0.030335410418104,-1
"TNFRSF12A",330.569989801665,1.56469939033016,0.515756194928085,3.0337965994734,0.00241497191575161,0.030492164931046,1
"UBR5",9172.35829342112,0.282870760391741,0.0932724207916723,3.03273741574205,0.00242346377939517,0.0305794772528236,1
"HPS4",2242.79629512396,0.327855362286542,0.108128442283528,3.03209179160151,0.00242865338204793,0.0306250349099073,1
"SLC9A1",2231.43826703136,-0.400978412283932,0.132308224925633,-3.03063859037723,0.00244037161557894,0.0306532170417992,-1
"STIMATE",1139.14877155201,-0.340077523466108,0.11217773738479,-3.03159549652513,0.00243264957222814,0.0306532170417992,-1
"CPLX1",1651.874812929,-0.368445006844904,0.121565320031067,-3.03083977199044,0.00243874625982487,0.0306532170417992,-1
"GRSF1",7043.675489249,0.337688040213745,0.111412428280581,3.03097280460769,0.0024376720272425,0.0306532170417992,1
"ENPP5",311.128234883467,0.651330320064458,0.214911991971191,3.0306839282927,0.00244000524191174,0.0306532170417992,1
"FAM66C",438.0312182731,-0.447777003278617,0.147746903594409,-3.03070313072579,0.00243985008308426,0.0306532170417992,-1
"LONP1",4409.05063967176,0.39387101563706,0.12997194899091,3.03043094063787,0.00244205026725004,0.0306544484679917,1
"LOC107985728",1450.21391678194,-0.498003249153121,0.164402707326004,-3.02916695991872,0.00245229116895708,0.0307630885709919,-1
"GPR156",344.11051823346,-0.535379261245311,0.176762439584921,-3.02880669955962,0.00245521722388264,0.0307798854815642,-1
"PLEKHA1",7281.02257256724,0.288946103493224,0.0954316164187662,3.02778171780399,0.00246355966763967,0.0308645195052995,1
"PMM2",402.534154284421,-0.519175511488212,0.171488646749408,-3.02746287482734,0.0024661600514221,0.0308771517348484,-1
"EHD3",3193.74377137272,-0.2861363840668,0.0945284200292996,-3.02698790456998,0.00247003841819452,0.030905758117719,-1
"FSCN1",20644.7764616248,0.299090411448969,0.0988157197596343,3.02674930847537,0.00247198877830531,0.0309102194496796,1
"SPOPL",1075.58954816537,0.38717757094454,0.127934533087221,3.02637264233088,0.00247507063507737,0.0309288143664243,1
"CWC27",1306.56778312273,0.417393401953654,0.13793597354291,3.02599380881454,0.00247817377065345,0.0309440234338046,1
"CEP126",2636.70436802908,-0.291562062937166,0.0963669885906753,-3.02553879913788,0.00248190559248341,0.0309440234338046,-1
"ABCA5",4587.34866271922,0.299708839622675,0.0990675422893023,3.02529802089417,0.00248388244659485,0.0309440234338046,1
"ELAC1",343.068835393714,-0.67235646741873,0.222248131086136,-3.02525138966476,0.00248426546800216,0.0309440234338046,-1
"PACSIN2",4089.90377197224,0.345960379760172,0.114341112927478,3.02568665725339,0.00248069235110972,0.0309440234338046,1
"LOC101930053",542.406508059082,0.452391966964275,0.149621989032447,3.02356605395861,0.00249814486636246,0.0310769862336328,1
"DDX28",433.098377608261,-0.485522554743179,0.160571802628102,-3.02370993410151,0.00249695719339048,0.0310769862336328,-1
"OGFOD3",859.81904180969,-0.450493364563539,0.149020626937122,-3.02302690454806,0.0025025999270236,0.0311124506312153,-1
"SLC25A30",319.356729990623,0.515925569510788,0.170718813304271,3.02207799787863,0.00251045852125886,0.0311901553884013,1
"SRGAP3",12247.0636499258,-0.268703245355663,0.0889275515307,-3.02159725226326,0.00251444853898503,0.0312197278905735,-1
"SMPD4BP",2294.90501057104,0.413051039676917,0.136718700126588,3.02117442086908,0.00251796268318748,0.0312233812517506,1
"PTGER4P2-CDK2AP2P2",44.4850104968326,1.26514942468059,0.418742358496779,3.02130749137079,0.00251685625246201,0.0312233812517506,1
"LOC100506472",208.776170613535,-0.702608227960759,0.232584792652592,-3.02086916323129,0.00252050246576764,0.03123490403904,-1
"ATG9A",4829.8458746473,0.408674568354192,0.135336696115008,3.01968778672493,0.00253035376802059,0.0313369610325615,1
"C20orf203",377.823985557109,0.482481845528483,0.159812198428985,3.01905518021442,0.00253564343508753,0.0313824306190732,1
