"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DE"
"LINC03006",12.7403419036757,-0.0788524410946921,1.07753673860229,-0.0731784247068686,0.941664134938214,0.999878154981222,0
"CCT6P1",95.7363961279598,0.90075462933947,0.444746854316509,2.02531984340566,0.0428345322225444,0.999878154981222,0
"VKORC1L1",342.676666176364,-0.150601609776578,0.178472557859969,-0.843836226602084,0.398760928897205,0.999878154981222,0
"GUSB",34.0166677709601,-0.170283225551735,0.3629197506054,-0.469203523003857,0.638924167535251,0.999878154981222,0
"ASL",68.1769360244292,-0.171258808221237,0.261131519022634,-0.655833538832179,0.511931234321907,0.999878154981222,0
"CRCP",165.922118567609,-0.25665156388202,0.308886792597778,-0.830891996784801,0.406034645229173,0.999878154981222,0
"TPST1",232.365428116218,-0.0251451283476762,0.194059635427707,-0.129574232643777,0.896903290720866,0.999878154981222,0
"LINC00174",15.600671155844,-1.198287579876,0.845275162971795,-1.41763017815771,0.156298764663217,0.999878154981222,0
"LINC03011",7.92813902470738,-0.61465050448955,0.59207562594999,-1.03812837000905,0.299210295070266,0.999878154981222,0
"RABGEF1P1",66.1943747905874,-0.0604413307001147,0.31841020388146,-0.18982221663542,0.849448446050259,0.999878154981222,0
"KCTD7",284.511265340164,0.0232408953645686,0.184628456544195,0.125879270181763,0.899827492131721,0.999878154981222,0
"RABGEF1",165.03843479693,-0.219625411440447,0.248813510483246,-0.882690859567433,0.377403322029397,0.999878154981222,0
"LINC02604",7.23130704651196,0.316744795760986,0.544033444820618,0.582215668497044,0.560421420710648,0.999878154981222,0
"TMEM248",312.99504257204,0.00378958220606794,0.153651943608273,0.0246634186140154,0.980323433915581,0.999878154981222,0
"SBDS",296.182744878283,-0.0570215358205815,0.291395371051488,-0.195684425647606,0.844857175269314,0.999878154981222,0
"TYW1",37.1961482725856,0.506434873774457,0.579294159190404,0.874227481392577,0.381994382855736,0.999878154981222,0
"LOC124901665",5.58993005093225,-0.172308646446095,0.690643540816872,-0.249489984721052,0.802981787057625,0.999878154981222,0
"PMS2P4",38.9689166431355,0.792753676086216,0.554980916876215,1.42843411724558,0.153166945043351,0.999878154981222,0
"STAG3L4",70.653175301486,0.081197843983681,0.224549415454181,0.361603452939067,0.717648383977725,0.999878154981222,0
"AUTS2",490.178004117352,-0.383317761273667,0.168229463109973,-2.27854119122457,0.0226943532308355,0.999878154981222,0
"GALNT17",1154.29838812926,-0.0464053734631569,0.155346898349522,-0.298720952630464,0.765152968725035,0.999878154981222,0
"CALN1",293.439341154674,-0.618015171531649,0.303106429346982,-2.0389378505204,0.0414562306819722,0.999878154981222,0
"SBDSP1",173.610608757546,-0.342110971365503,0.291833924590023,-1.1722796513329,0.241084798538515,0.999878154981222,0
"POM121",278.523042603149,-0.354429040015172,0.227490165212558,-1.5579971981822,0.119233912302469,0.999878154981222,0
"NSUN5P2",66.347182448741,0.431701798395035,0.286261003767654,1.50807058143843,0.131536463565262,0.999878154981222,0
"STAG3L3",11.9845601218146,-0.463794251791214,0.475727675768698,-0.974915430433597,0.329602211362106,0.999878154981222,0
"PMS2P7",8.40954892643379,-0.174711589531919,0.53129431915138,-0.328841441050943,0.742275537998715,0.999878154981222,0
"GTF2IP4",109.656766176929,-0.142433849811719,0.32113777783682,-0.44352878932884,0.657383300325444,0.999878154981222,0
"NSUN5",118.693342755652,-0.0591410929841733,0.225772416403888,-0.261950037680311,0.793359961600412,0.999878154981222,0
"FZD9",13.504818759192,-0.33988267071767,0.478202679614535,-0.710750242954806,0.477239019023646,0.999878154981222,0
"BAZ1B",338.963255340143,-0.029267450285183,0.160290904609079,-0.182589588327305,0.85512005431703,0.999878154981222,0
"BCL7B",72.0378842828619,-0.0512221640568434,0.305213526427448,-0.167824030135242,0.866721717301598,0.999878154981222,0
"TBL2",123.11544728507,0.0641219504604193,0.199857843646015,0.320837797959989,0.748333313750812,0.999878154981222,0
"MLXIPL",13.3008414567589,-0.214714629793372,0.45045051438835,-0.476666410482238,0.633599685134269,0.999878154981222,0
"VPS37D",76.506180611689,0.0151122809607828,0.212910548633062,0.070979484378803,0.943414083395197,0.999878154981222,0
"DNAJC30",48.7607032343658,-0.349196116607193,0.25554821769405,-1.36645882236307,0.171794996926599,0.999878154981222,0
"BUD23",101.284758300813,-0.065515908533684,0.227555648239341,-0.28791159015651,0.773414414740228,0.999878154981222,0
"STX1A",326.834521171028,0.0584045140055137,0.18984988544021,0.307635234385786,0.758359906402475,0.999878154981222,0
"ABHD11",38.9554381629755,-0.200027412147096,0.423097050771752,-0.472769573274582,0.636377583957758,0.999878154981222,0
"ELN",11.2373617186222,-0.197167977048934,0.480911488450203,-0.409988078438992,0.681814692785948,0.999878154981222,0
"LIMK1",514.629735348805,0.0558860499400768,0.167842366311962,0.332967481143609,0.739158830155793,0.999878154981222,0
"EIF4H",493.148933669635,-0.047443061141704,0.154684552838168,-0.306708461001527,0.759065289049418,0.999878154981222,0
"LAT2",3.48354329921442,0.545919603018765,0.769565016403743,0.709387240041009,0.478084203881081,0.999878154981222,0
"RFC2",84.3007288825983,0.300596776214073,0.231026507065457,1.30113544126305,0.193212098385171,0.999878154981222,0
"CLIP2",787.516193769673,0.0146204914095483,0.133269428168858,0.109706266549171,0.912642330430841,0.999878154981222,0
"GTF2IRD1",172.321957382458,0.314140588981246,0.226801891296748,1.38508804836298,0.166025545967439,0.999878154981222,0
"GTF2I",257.682310285302,-0.13983890092226,0.190199171421334,-0.735223502170182,0.462203387967097,0.999878154981222,0
"GTF2IRD2",6.44979735354618,0.722754639503095,0.817202996191629,0.884424852663674,0.376466911899709,0.999878154981222,0
"STAG3L2",34.5509627931502,-0.335181474343781,0.369623057256554,-0.906819712037424,0.364502144077297,0.999878154981222,0
"PMS2P5",11.780564503061,-0.444402380819292,0.444794559142945,-0.999118293343316,0.317737390369597,0.999878154981222,0
"CASTOR2",433.558013811717,0.0898740221677154,0.164737318471995,0.545559579343243,0.585368715601579,0.999878154981222,0
"RCC1L",40.3954527343823,-0.000726501222317819,0.362604958415797,-0.00200356119092212,0.998401390528678,0.999878154981222,0
"GTF2IRD2B",15.2671376627553,0.504029247714613,0.547206778759783,0.921094670751284,0.357001002355251,0.999878154981222,0
"GTF2IP1",11.667807578144,0.354446534136218,0.487262008845419,0.727424932996703,0.466965685327511,0.999878154981222,0
"NSUN5P1",49.2677426829108,-0.206542228097811,0.291995203467804,-0.707348016833383,0.479350232801365,0.999878154981222,0
"POM121C",269.70640060037,-0.0429744750568767,0.178799104726188,-0.240350616535175,0.810058458456626,0.999878154981222,0
"PMS2P3",12.099627991073,0.121076723170708,0.465599734591906,0.260044656762596,0.794829327055156,0.999878154981222,0
"HIP1",692.711185928247,-0.0443817131687903,0.166703240058019,-0.266231857001363,0.790060649749265,0.999878154981222,0
"RHBDD2",514.951040241346,-0.0817475961459303,0.173256102862554,-0.471830976198175,0.637047438865008,0.999878154981222,0
"POR",251.805547223973,-0.0163423410263464,0.174839296814793,-0.0934706403198237,0.925529673190525,0.999878154981222,0
"TMEM120A",124.970511804698,0.0550482804055517,0.269203686867608,0.204485611048203,0.837974035161945,0.999878154981222,0
"STYXL1",46.3948339469514,0.32576965595966,0.302404245943701,1.07726548264242,0.281361678245472,0.999878154981222,0
"MDH2",665.97247792722,-0.0461312091863472,0.185195417989136,-0.249094765341621,0.80328747851952,0.999878154981222,0
"SRRM3",213.77260458856,0.0575351193638098,0.206884871004698,0.27810211101663,0.780933975282218,0.999878154981222,0
"HSPB1",162.241525370693,-0.0712976889112934,0.17707776985213,-0.402634892967259,0.687216836568397,0.999878154981222,0
"YWHAG",5547.46880896832,-0.107407491416377,0.200762204114947,-0.534998566537359,0.592650848512863,0.999878154981222,0
"SSC4D",7.73461389083302,-0.954577221634264,0.553433442376793,-1.72482750145113,0.084558563993526,0.999878154981222,0
"DTX2",5.97553550691205,0.188449146256426,0.722493961019992,0.260831448321561,0.79422249140802,0.999878154981222,0
"CCDC146",17.5974345183275,0.092831483481689,0.435550701655723,0.213135883213585,0.831220976846135,0.999878154981222,0
"GSAP",29.4000688432945,0.296343485344501,0.340956564038284,0.86915319017359,0.38476334679987,0.999878154981222,0
"LOC124901681",10.1995792844038,-0.385253737805939,0.494048169481407,-0.779789829421558,0.435514593827765,0.999878154981222,0
"PTPN12",188.935467617748,0.153345381480623,0.16567693623208,0.925568669774391,0.354670181550094,0.999878154981222,0
